star_id,var_index,chi2_nu,x_ref,y_ref,ra_ref,dec_ref,chi,sharp,mag_fl05201703040163e91,mag_fl05201703040161e91,mag_fl05201703040162e91,mag_fl05201802200091e91,mag_fl05201802200092e91,mag_fl05201802200093e91,err_fl05201703040163e91,err_fl05201703040161e91,err_fl05201703040162e91,err_fl05201802200091e91,err_fl05201802200092e91,err_fl05201802200093e91,
119,1.09,1.319895800068101,2450.612,3098.840,183.45877129,45.7460828588,0.9588,-0.0016,14.3350,14.3366,14.3354,14.3206,14.3604,14.3234,0.0132,0.0115,0.0119,0.0102,0.0129,0.0142
120,1.38,1.7954146319828979,2950.914,3156.733,183.381134146,45.7515830595,0.9508,1.5345,15.9230,15.9086,15.8374,15.8336,15.8054,15.7984,0.0433,0.0357,0.0336,0.0328,0.0387,0.0398
121,6.10,27.917604131768098,1145.560,3161.304,183.660853341,45.7545682122,1.0576,0.1198,11.5240,11.5216,11.5284,11.4976,11.5384,11.5124,0.0035,0.0032,0.0035,0.0026,0.0026,0.0029
122,1.39,1.6915493138048123,1844.361,3197.691,183.552505408,45.757618891,0.9401,-0.0305,15.7640,15.7816,15.8194,15.7186,15.8054,15.8124,0.0340,0.0339,0.0337,0.0270,0.0402,0.0454
123,0.80,1.215390097929665,178.471,3240.068,183.810595074,45.7641374105,0.9356,-0.1099,15.9370,15.9756,15.9304,15.9456,15.9684,15.8424,0.0361,0.0378,0.0321,0.0397,0.0518,0.0441
124,0.69,0.6068324937993659,3221.858,3278.595,183.3388718,45.7643246167,0.8941,0.2817,15.7820,15.7506,15.7394,15.7416,15.7364,15.7044,0.0292,0.0312,0.0310,0.0285,0.0358,0.0382
125,1.81,3.135074445613946,1783.766,3291.436,183.561717037,45.7678345565,0.9035,-0.0246,15.7530,15.7946,15.8274,15.7256,15.8924,15.7774,0.0320,0.0326,0.0335,0.0282,0.0391,0.0380
126,4.08,21.465359814000948,3920.518,3307.723,183.230529652,45.7662863859,1.8817,0.1984,10.7860,10.7866,10.7854,10.7386,10.7884,10.7694,0.0059,0.0042,0.0041,0.0043,0.0035,0.0031
127,2.62,7.832571219524968,1886.615,3311.109,183.545738987,45.769824098,0.9660,-0.0012,13.2260,13.2176,13.2134,13.2036,13.2504,13.2144,0.0073,0.0063,0.0065,0.0051,0.0060,0.0060
128,1.27,1.4527785353403009,1731.623,3330.584,183.569724718,45.7721357441,0.8683,-0.0205,14.8170,14.8106,14.8074,14.7906,14.8374,14.7854,0.0155,0.0155,0.0155,0.0117,0.0162,0.0192
129,3.57,11.432483289117062,555.733,3338.644,183.751976842,45.7744072269,1.0247,0.0069,13.2500,13.2396,13.2404,13.2046,13.2614,13.2294,0.0070,0.0071,0.0071,0.0054,0.0063,0.0069
130,1.34,2.082023548830761,1039.595,3346.899,183.676961671,45.7747586826,0.9511,-0.2357,15.6690,15.7516,15.7694,15.7636,15.7964,15.7354,0.0280,0.0394,0.0370,0.0273,0.0402,0.0421
131,1.79,4.075461475574355,1333.030,3368.187,183.631439903,45.7767081942,0.9713,0.0105,14.3930,14.4066,14.3864,14.3446,14.3944,14.4024,0.0117,0.0129,0.0127,0.0107,0.0138,0.0159
132,0.57,0.33946298947802617,2458.370,3375.309,183.456988562,45.7759607963,0.8570,-0.1308,16.0710,16.0666,16.0424,16.0416,16.0744,16.1044,0.0340,0.0397,0.0359,0.0344,0.0478,0.0536
133,1.80,2.7277044138883997,1321.408,3391.959,183.633199579,45.7792925566,0.9953,-0.0913,14.0640,14.0826,14.0654,14.0356,14.0524,14.0494,0.0111,0.0112,0.0112,0.0086,0.0105,0.0109
134,6.77,40.75108626712985,1474.573,3416.926,183.609411075,45.7818012696,1.2631,-0.0669,11.1270,11.1216,11.1244,11.0926,11.1474,11.1084,0.0037,0.0030,0.0033,0.0029,0.0029,0.0027
135,2.54,4.308532688737825,2533.763,3418.207,183.445211108,45.7804873737,0.8880,0.2406,14.5320,14.4746,14.5134,14.4736,14.5214,14.4854,0.0126,0.0123,0.0130,0.0109,0.0131,0.0138
136,5.28,29.722963566997045,3146.874,3436.034,183.350128641,45.7814664427,1.2836,0.1411,10.8070,10.8036,10.8094,10.7726,10.8164,10.7944,0.0042,0.0029,0.0026,0.0030,0.0025,0.0024
137,1.04,0.895520892759683,977.573,3564.534,183.686214534,45.7983602087,0.9733,0.0928,15.6510,15.5866,15.6214,15.5726,15.6174,15.6174,0.0322,0.0318,0.0302,0.0265,0.0325,0.0355
138,6.15,35.77919355970414,2187.251,3619.079,183.498520963,45.8027049466,0.9950,0.0495,11.9860,11.9896,11.9814,11.9566,12.0144,11.9814,0.0042,0.0037,0.0039,0.0032,0.0030,0.0030
139,6.32,39.066014539164385,1086.373,3694.583,183.66912258,45.812293256,0.9861,-0.0026,12.6880,12.6876,12.6864,12.6286,12.6824,12.6414,0.0050,0.0046,0.0048,0.0038,0.0047,0.0052
140,0.14,0.01578827770683293,3021.287,3849.755,183.368656439,45.826393883,0.9021,0.1075,13.6630,13.6616,13.6634,99.9999,99.9999,99.9999,0.0079,0.0075,0.0075,9.9999,9.9999,9.9999
141,1.03,0.9687836898303257,1478.865,3859.164,183.607945134,45.8296075202,0.8637,-0.1125,13.3660,13.3586,13.3704,99.9999,99.9999,99.9999,0.0065,0.0064,0.0057,9.9999,9.9999,9.9999
142,1.20,0.8784855231838302,2544.769,3873.626,183.442534867,45.8297064577,1.2640,0.0849,9.7460,9.7426,9.7464,99.9999,99.9999,99.9999,0.0036,0.0022,0.0021,9.9999,9.9999,9.9999
143,0.83,0.570942977111926,497.068,3875.282,183.760257071,45.8324879979,0.9121,0.1822,14.8650,14.8826,14.8584,99.9999,99.9999,99.9999,0.0164,0.0171,0.0158,9.9999,9.9999,9.9999
144,1.19,1.032106423409398,32.394,3921.704,183.832296086,45.8379748921,1.3447,-0.0367,13.0250,13.0406,13.0294,99.9999,99.9999,99.9999,0.0081,0.0078,0.0086,9.9999,9.9999,9.9999
145,0.52,0.20935237413132968,1260.633,3930.456,183.64168121,45.837585544,0.8746,-0.0020,15.6420,15.6516,15.6274,99.9999,99.9999,99.9999,0.0289,0.0283,0.0257,9.9999,9.9999,9.9999
146,0.29,0.06702943016852721,894.765,3939.787,183.698441987,45.8390253338,0.9289,0.0319,15.7860,15.7756,15.7694,99.9999,99.9999,99.9999,0.0308,0.0307,0.0361,9.9999,9.9999,9.9999
147,2.30,5.734192649406265,1591.806,3953.330,183.590247637,45.8396441479,0.8288,-0.0550,14.5650,14.5116,14.5184,99.9999,99.9999,99.9999,0.0124,0.0119,0.0114,9.9999,9.9999,9.9999
148,1.17,1.210231072294701,698.583,3974.888,183.728831307,45.8430397618,0.8790,0.1536,15.4930,15.5276,15.4714,99.9999,99.9999,99.9999,0.0232,0.0249,0.0274,9.9999,9.9999,9.9999
149,1.69,2.7149633307124614,2920.595,4012.850,183.383911893,45.8441844708,1.9663,3.2738,15.0350,15.0006,14.9144,99.9999,99.9999,99.9999,0.0430,0.0379,0.0360,9.9999,9.9999,9.9999
150,0.96,0.661460613437246,2997.770,4043.523,183.371865326,45.8473790414,0.9311,0.1965,14.9610,14.9346,14.9544,99.9999,99.9999,99.9999,0.0185,0.0163,0.0186,9.9999,9.9999,9.9999
